Date,Open,High,Low,Close,Volume
2024-09-01,0.2282,0.229,0.2149,0.2174,3289274.5
2024-09-02,0.2173,0.2326,0.2157,0.2312,3242030.9
2024-09-03,0.2316,0.235,0.2194,0.2199,3302855.9
2024-09-04,0.2201,0.2318,0.21,0.23,4832807.0
2024-09-05,0.2299,0.2314,0.213,0.2153,4571182.3
2024-09-06,0.2156,0.22,0.2062,0.2124,4897510.4
2024-09-07,0.2127,0.2172,0.21,0.2125,3646120.1
2024-09-08,0.2127,0.2184,0.2094,0.2137,4098847.2
2024-09-09,0.2138,0.225,0.2136,0.2239,4823701.5
2024-09-10,0.2239,0.2338,0.22,0.2327,5222682.0
2024-09-11,0.2329,0.2331,0.2177,0.2194,5596809.0
2024-09-12,0.2194,0.2255,0.2152,0.2204,5590240.5
2024-09-13,0.2204,0.2319,0.2168,0.2309,6095137.6
2024-09-14,0.2308,0.2533,0.2265,0.241,30214568.9
2024-09-15,0.241,0.263,0.2316,0.2344,27846046.5
2024-09-16,0.2341,0.2426,0.2234,0.2291,18039815.4
2024-09-17,0.2291,0.2351,0.22,0.2207,9657786.1
2024-09-18,0.2209,0.2325,0.2201,0.2324,10063028.8
2024-09-19,0.2324,0.441,0.2324,0.3449,300913059.8
2024-09-20,0.3452,0.396,0.3183,0.337,174121117.7
2024-09-21,0.337,0.337,0.3036,0.3266,67202890.1
2024-09-22,0.3265,0.327,0.2795,0.2864,43004847.7
2024-09-23,0.2865,0.3012,0.2777,0.2935,35290418.4
2024-09-24,0.2936,0.4045,0.2867,0.3735,241491740.6
