name,Date,Open,High,Low,Close,Volume
archivo_combinado.csv,2024-09-07,0.4551,0.4678,0.4509,0.4623,10264072.0
archivo_combinado.csv,2024-09-08,0.4624,0.4825,0.4585,0.4807,13343401.5
archivo_combinado.csv,2024-09-09,0.4806,0.499,0.4769,0.494,18623642.7
archivo_combinado.csv,2024-09-10,0.494,0.4978,0.4852,0.49,12095399.2
archivo_combinado.csv,2024-09-11,0.49,0.4965,0.4752,0.4914,14603697.6
archivo_combinado.csv,2024-09-12,0.4913,0.5034,0.4911,0.5031,8587962.4
archivo_combinado.csv,2024-09-13,0.5028,0.5096,0.4947,0.5057,6910181.6
archivo_combinado.csv,2024-09-14,0.5057,0.5062,0.495,0.4983,8127547.9
archivo_combinado.csv,2024-09-15,0.4985,0.5014,0.4785,0.4822,7527738.8
archivo_combinado.csv,2024-09-16,0.4822,0.4835,0.4664,0.4723,8283869.7
archivo_combinado.csv,2024-09-17,0.4723,0.4848,0.4691,0.4814,7724070.9
archivo_combinado.csv,2024-09-18,0.4814,0.4905,0.4663,0.4903,8618679.1
archivo_combinado.csv,2024-09-01,2.146,2.185,2.081,2.102,256022.1
archivo_combinado.csv,2024-09-02,2.1,2.209,2.069,2.2,278299.9
archivo_combinado.csv,2024-09-03,2.203,2.23,2.042,2.051,290853.8
archivo_combinado.csv,2024-09-04,2.048,2.12,1.954,2.105,341605.0
archivo_combinado.csv,2024-09-05,2.102,2.106,1.965,2.007,305104.3
archivo_combinado.csv,2024-09-06,2.003,2.062,1.861,1.92,427963.6
archivo_combinado.csv,2024-09-07,1.92,2.018,1.894,1.949,276568.4
archivo_combinado.csv,2024-09-08,1.953,2.013,1.939,1.995,198640.9
archivo_combinado.csv,2024-09-09,1.999,2.064,1.99,2.006,486591.3
archivo_combinado.csv,2024-09-10,2.006,2.062,1.979,2.047,593511.6
archivo_combinado.csv,2024-09-11,2.047,2.051,1.947,2.025,301839.4
archivo_combinado.csv,2024-09-12,2.025,2.057,1.984,2.028,188750.2
archivo_combinado.csv,2024-09-13,2.027,2.07,1.987,2.063,239327.8
archivo_combinado.csv,2024-09-14,2.063,2.132,2.057,2.076,310822.2
archivo_combinado.csv,2024-09-15,2.076,2.129,1.957,1.967,258833.0
archivo_combinado.csv,2024-09-16,1.966,1.995,1.893,1.924,255789.6
archivo_combinado.csv,2024-09-17,1.925,2.009,1.907,1.967,233019.4
archivo_combinado.csv,2024-09-18,1.968,2.049,1.91,2.046,251507.2
archivo_combinado.csv,2024-09-01,4.63335,4.7453425,4.50272,4.626425,230763.08
archivo_combinado.csv,2024-09-02,4.63335,4.7453425,4.50272,4.626425,234924.15
archivo_combinado.csv,2024-09-03,4.63335,4.7453425,4.50272,4.626425,176907.54
archivo_combinado.csv,2024-09-04,4.63335,4.7453425,4.50272,4.626425,441003.11
archivo_combinado.csv,2024-09-05,4.63335,4.7453425,4.50272,4.626425,426686.88
archivo_combinado.csv,2024-09-06,4.63335,4.7453425,4.50272,4.626425,763752.67
archivo_combinado.csv,2024-09-07,4.63335,4.7453425,4.50272,4.626425,167124.07
archivo_combinado.csv,2024-09-08,4.63335,4.7453425,4.50272,4.626425,171184.64
archivo_combinado.csv,2024-09-09,4.63335,4.7453425,4.50272,4.626425,303486.53
archivo_combinado.csv,2024-09-10,4.63335,4.7453425,4.50272,4.626425,292063.03
archivo_combinado.csv,2024-09-11,4.63335,4.7453425,4.50272,4.626425,296036.49
archivo_combinado.csv,2024-09-12,4.63335,4.7453425,4.50272,4.626425,219289.41
archivo_combinado.csv,2024-09-13,4.63335,4.7453425,4.50272,4.626425,288402.59
archivo_combinado.csv,2024-09-14,4.63335,4.7453425,4.50272,4.626425,123515.71
archivo_combinado.csv,2024-09-15,4.63335,4.7453425,4.50272,4.626425,247689.07
archivo_combinado.csv,2024-09-16,4.63335,4.7453425,4.50272,4.626425,243491.16
archivo_combinado.csv,2024-09-17,4.63335,4.7453425,4.50272,4.626425,261913.2
archivo_combinado.csv,2024-09-18,4.63335,4.7453425,4.50272,4.626425,286913.37
archivo_combinado.csv,2024-09-01,4.63335,4.7453425,4.50272,4.626425,223127.776
archivo_combinado.csv,2024-09-02,4.63335,4.7453425,4.50272,4.626425,262632.8385
archivo_combinado.csv,2024-09-03,4.63335,4.7453425,4.50272,4.626425,224793.1299
archivo_combinado.csv,2024-09-04,4.63335,4.7453425,4.50272,4.626425,384179.3854
archivo_combinado.csv,2024-09-05,4.63335,4.7453425,4.50272,4.626425,278549.0969
archivo_combinado.csv,2024-09-06,4.63335,4.7453425,4.50272,4.626425,643027.111
archivo_combinado.csv,2024-09-07,4.63335,4.7453425,4.50272,4.626425,219453.2076
archivo_combinado.csv,2024-09-08,4.63335,4.7453425,4.50272,4.626425,192775.6493
archivo_combinado.csv,2024-09-09,4.63335,4.7453425,4.50272,4.626425,321698.99
archivo_combinado.csv,2024-09-10,4.63335,4.7453425,4.50272,4.626425,224382.1729
archivo_combinado.csv,2024-09-11,4.63335,4.7453425,4.50272,4.626425,282898.3125
archivo_combinado.csv,2024-09-12,4.63335,4.7453425,4.50272,4.626425,202611.1308
archivo_combinado.csv,2024-09-13,4.63335,4.7453425,4.50272,4.626425,253888.616
archivo_combinado.csv,2024-09-14,4.63335,4.7453425,4.50272,4.626425,122931.2302
archivo_combinado.csv,2024-09-15,4.63335,4.7453425,4.50272,4.626425,174364.1946
archivo_combinado.csv,2024-09-16,4.63335,4.7453425,4.50272,4.626425,330555.232
archivo_combinado.csv,2024-09-17,4.63335,4.7453425,4.50272,4.626425,274206.2588
archivo_combinado.csv,2024-09-18,4.63335,4.7453425,4.50272,4.626425,292917.6008
archivo_combinado.csv,2024-09-01,1.1051,1.1056,1.1027,1.103,10198405.9
archivo_combinado.csv,2024-09-02,1.103,1.1069,1.1027,1.1058,22707353.9
archivo_combinado.csv,2024-09-03,1.1058,1.1062,1.1023,1.1046,23710893.0
archivo_combinado.csv,2024-09-04,1.1046,1.109,1.1034,1.1072,26378935.8
archivo_combinado.csv,2024-09-05,1.1072,1.1199,1.1068,1.1107,28308023.2
archivo_combinado.csv,2024-09-06,1.1107,1.1152,1.1001,1.1033,41340654.0
archivo_combinado.csv,2024-09-07,1.1034,1.1062,1.1033,1.105,11697775.7
archivo_combinado.csv,2024-09-08,1.105,1.106,1.105,1.1059,7290025.4
archivo_combinado.csv,2024-09-09,1.1059,1.1068,1.1023,1.1028,23257580.9
archivo_combinado.csv,2024-09-10,1.1028,1.1043,1.1012,1.1015,20271021.7
archivo_combinado.csv,2024-09-11,1.1015,1.1047,1.0997,1.1008,25041223.7
archivo_combinado.csv,2024-09-12,1.1008,1.1071,1.1002,1.1071,21724634.8
archivo_combinado.csv,2024-09-13,1.107,1.1096,1.107,1.1075,20022960.7
archivo_combinado.csv,2024-09-14,1.1075,1.111,1.1075,1.1082,7952797.5
archivo_combinado.csv,2024-09-15,1.1082,1.1087,1.1076,1.1083,7157266.9
archivo_combinado.csv,2024-09-16,1.1083,1.1146,1.108,1.1137,23800006.6
archivo_combinado.csv,2024-09-17,1.1136,1.12,1.1106,1.1119,23060937.7
archivo_combinado.csv,2024-09-18,1.1119,1.1185,1.1096,1.111,27633469.9
archivo_combinado.csv,2024-09-01,1.13,1.222,1.124,1.139,65635216.9
archivo_combinado.csv,2024-09-02,1.139,1.242,1.104,1.235,67043054.0
archivo_combinado.csv,2024-09-03,1.235,1.267,1.115,1.122,52504420.2
archivo_combinado.csv,2024-09-04,1.121,1.186,1.071,1.141,61347940.6
archivo_combinado.csv,2024-09-05,1.14,1.151,1.069,1.08,40334670.2
archivo_combinado.csv,2024-09-06,1.081,1.116,1.004,1.068,56403714.3
archivo_combinado.csv,2024-09-07,1.068,1.089,1.048,1.065,21912089.1
archivo_combinado.csv,2024-09-08,1.066,1.117,1.058,1.101,24701144.6
archivo_combinado.csv,2024-09-09,1.102,1.234,1.093,1.205,51870054.5
archivo_combinado.csv,2024-09-10,1.205,1.371,1.193,1.338,75562109.7
archivo_combinado.csv,2024-09-11,1.338,1.375,1.273,1.352,96848134.0
archivo_combinado.csv,2024-09-12,1.352,1.45,1.346,1.382,106605050.8
archivo_combinado.csv,2024-09-13,1.383,1.4,1.302,1.374,72631159.9
archivo_combinado.csv,2024-09-14,1.375,1.414,1.329,1.407,36291135.4
archivo_combinado.csv,2024-09-15,1.408,1.435,1.325,1.336,42889179.8
archivo_combinado.csv,2024-09-16,1.335,1.337,1.252,1.264,58113917.0
archivo_combinado.csv,2024-09-17,1.264,1.378,1.237,1.35,52775908.4
archivo_combinado.csv,2024-09-18,1.351,1.456,1.307,1.452,70185311.7
archivo_combinado.csv,2024-09-01,3.569,3.582,3.307,3.36,5782168.14
archivo_combinado.csv,2024-09-02,3.36,3.524,3.314,3.491,5448557.67
archivo_combinado.csv,2024-09-03,3.49,3.557,3.343,3.354,3325381.58
archivo_combinado.csv,2024-09-04,3.355,3.469,3.166,3.393,6323011.97
archivo_combinado.csv,2024-09-05,3.393,3.428,3.313,3.359,3030032.38
archivo_combinado.csv,2024-09-06,3.358,3.417,3.144,3.274,7317276.93
archivo_combinado.csv,2024-09-07,3.273,3.374,3.27,3.35,2324807.0
archivo_combinado.csv,2024-09-08,3.349,3.443,3.319,3.408,2477317.34
archivo_combinado.csv,2024-09-09,3.407,3.676,3.369,3.601,7303023.53
archivo_combinado.csv,2024-09-10,3.601,3.693,3.54,3.658,3217967.07
archivo_combinado.csv,2024-09-11,3.659,3.666,3.485,3.601,4767634.07
archivo_combinado.csv,2024-09-12,3.6,3.683,3.577,3.657,3329963.52
archivo_combinado.csv,2024-09-13,3.657,3.77,3.622,3.725,5025812.46
archivo_combinado.csv,2024-09-14,3.726,3.745,3.637,3.66,2355993.52
archivo_combinado.csv,2024-09-15,3.661,3.685,3.411,3.447,3535130.73
archivo_combinado.csv,2024-09-16,3.449,3.479,3.36,3.414,3592284.89
archivo_combinado.csv,2024-09-17,3.414,3.532,3.385,3.464,2881725.3
archivo_combinado.csv,2024-09-18,3.464,3.619,3.364,3.615,4181543.54
archivo_combinado.csv,2024-09-01,0.02541,0.02968,0.02467,0.02613,106605050.8
archivo_combinado.csv,2024-09-02,0.02611,0.0263,0.02455,0.02624,54254976.0
archivo_combinado.csv,2024-09-03,0.02624,0.02791,0.02462,0.02471,49179607.0
archivo_combinado.csv,2024-09-04,0.02468,0.0258,0.02334,0.0253,37926538.0
archivo_combinado.csv,2024-09-05,0.02527,0.02755,0.0248,0.02678,106605050.8
archivo_combinado.csv,2024-09-06,0.02677,0.02811,0.02366,0.02441,106120112.0
archivo_combinado.csv,2024-09-07,0.02441,0.02577,0.02397,0.02421,38141678.0
archivo_combinado.csv,2024-09-08,0.02421,0.02647,0.02401,0.02597,68884861.0
archivo_combinado.csv,2024-09-09,0.02602,0.028,0.02578,0.02739,57110219.0
archivo_combinado.csv,2024-09-10,0.02739,0.02888,0.02713,0.0287,52841112.0
archivo_combinado.csv,2024-09-11,0.02869,0.0291,0.02629,0.02737,51804122.0
archivo_combinado.csv,2024-09-12,0.02735,0.02821,0.02685,0.0272,26336382.0
archivo_combinado.csv,2024-09-13,0.02719,0.02849,0.02681,0.02835,29393295.0
archivo_combinado.csv,2024-09-14,0.02832,0.02885,0.02777,0.02845,19296639.0
archivo_combinado.csv,2024-09-15,0.02842,0.02855,0.02577,0.02619,25185787.0
archivo_combinado.csv,2024-09-16,0.02615,0.02641,0.02498,0.02548,20034448.0
archivo_combinado.csv,2024-09-17,0.02545,0.02665,0.02498,0.0265,18993022.0
archivo_combinado.csv,2024-09-18,0.02649,0.02685,0.02476,0.02685,22556963.0
archivo_combinado.csv,2024-09-01,1.079,1.23,1.053,1.083,1752399.2
archivo_combinado.csv,2024-09-02,1.083,1.095,1.018,1.078,759940.7
archivo_combinado.csv,2024-09-03,1.079,1.116,1.047,1.048,659783.1
archivo_combinado.csv,2024-09-04,1.049,1.078,1.011,1.066,475170.4
archivo_combinado.csv,2024-09-05,1.066,1.077,1.019,1.029,309841.6
archivo_combinado.csv,2024-09-06,1.031,1.059,0.978,1.006,452485.4
archivo_combinado.csv,2024-09-07,1.006,1.044,0.996,1.029,300308.7
archivo_combinado.csv,2024-09-08,1.029,1.058,1.019,1.048,328750.7
archivo_combinado.csv,2024-09-09,1.048,1.1,1.043,1.094,427655.0
archivo_combinado.csv,2024-09-10,1.094,1.123,1.086,1.116,351176.9
archivo_combinado.csv,2024-09-11,1.117,1.123,1.069,1.11,384191.1
archivo_combinado.csv,2024-09-12,1.108,1.147,1.095,1.125,441556.2
archivo_combinado.csv,2024-09-13,1.125,1.211,1.116,1.148,611266.8
archivo_combinado.csv,2024-09-14,1.151,1.168,1.136,1.155,270055.0
archivo_combinado.csv,2024-09-15,1.151,1.19,1.107,1.108,326093.1
archivo_combinado.csv,2024-09-16,1.11,1.117,1.036,1.051,382871.5
archivo_combinado.csv,2024-09-17,1.051,1.089,1.04,1.074,237242.6
archivo_combinado.csv,2024-09-18,1.076,1.108,1.042,1.106,315737.7
archivo_combinado.csv,2024-09-01,0.3007,0.3167,0.293,0.3021,3799493.0
archivo_combinado.csv,2024-09-02,0.3023,0.3201,0.2982,0.3173,5513764.0
archivo_combinado.csv,2024-09-03,0.3175,0.3281,0.3064,0.3069,3333470.0
archivo_combinado.csv,2024-09-04,0.307,0.3109,0.2849,0.3046,3403460.0
archivo_combinado.csv,2024-09-05,0.3048,0.315,0.2974,0.3123,3640504.0
archivo_combinado.csv,2024-09-06,0.3125,0.3151,0.2868,0.296,3750118.0
archivo_combinado.csv,2024-09-07,0.2962,0.3067,0.2902,0.2916,2275045.0
archivo_combinado.csv,2024-09-08,0.2916,0.303,0.2892,0.3016,2415330.0
archivo_combinado.csv,2024-09-09,0.3018,0.3145,0.3001,0.3126,3550086.0
archivo_combinado.csv,2024-09-10,0.3129,0.3172,0.3017,0.3141,3952701.0
archivo_combinado.csv,2024-09-11,0.3141,0.3255,0.3008,0.3112,5432190.0
archivo_combinado.csv,2024-09-12,0.3113,0.32,0.3079,0.3163,2791905.0
archivo_combinado.csv,2024-09-13,0.3165,0.3263,0.315,0.323,3485597.0
archivo_combinado.csv,2024-09-14,0.3233,0.3274,0.3183,0.3248,2109542.0
archivo_combinado.csv,2024-09-15,0.3249,0.3348,0.3091,0.3167,3478941.0
archivo_combinado.csv,2024-09-16,0.3169,0.3271,0.2909,0.2937,4176138.0
archivo_combinado.csv,2024-09-17,0.2939,0.3061,0.29,0.3028,3443802.0
archivo_combinado.csv,2024-09-18,0.303,0.3115,0.292,0.3115,3200675.0
archivo_combinado.csv,2024-09-01,0.0589,0.0592,0.0535,0.0542,30549836.0
archivo_combinado.csv,2024-09-02,0.0541,0.0577,0.0537,0.0574,25134501.0
archivo_combinado.csv,2024-09-03,0.0574,0.0635,0.0573,0.0583,55908795.0
archivo_combinado.csv,2024-09-04,0.0583,0.0597,0.0554,0.0568,41751304.0
archivo_combinado.csv,2024-09-05,0.0568,0.0573,0.0533,0.0539,22127346.0
archivo_combinado.csv,2024-09-06,0.0538,0.0557,0.0487,0.0503,50796528.0
archivo_combinado.csv,2024-09-07,0.0503,0.0513,0.0493,0.0502,18765566.0
archivo_combinado.csv,2024-09-08,0.0502,0.053,0.05,0.0526,12259434.0
archivo_combinado.csv,2024-09-09,0.0526,0.0551,0.0519,0.0546,16417182.0
archivo_combinado.csv,2024-09-10,0.0544,0.0568,0.0539,0.0563,18069666.0
archivo_combinado.csv,2024-09-11,0.0563,0.0565,0.0532,0.0547,31964401.0
archivo_combinado.csv,2024-09-12,0.0546,0.0572,0.0545,0.0572,12723147.0
archivo_combinado.csv,2024-09-13,0.0572,0.0585,0.0554,0.0582,10658440.0
archivo_combinado.csv,2024-09-14,0.0585,0.0586,0.0565,0.0576,11937783.0
archivo_combinado.csv,2024-09-15,0.0576,0.0582,0.0539,0.0545,10802905.0
archivo_combinado.csv,2024-09-16,0.0545,0.0553,0.051,0.0515,18381875.0
archivo_combinado.csv,2024-09-17,0.0516,0.0546,0.0507,0.0537,13146989.0
archivo_combinado.csv,2024-09-18,0.0537,0.0563,0.0522,0.0562,24322609.0
archivo_combinado.csv,2024-09-01,2.736,2.762,2.64,2.664,119908.28
archivo_combinado.csv,2024-09-02,2.665,2.819,2.642,2.817,161199.76
archivo_combinado.csv,2024-09-03,2.817,2.872,2.708,2.721,237876.2
archivo_combinado.csv,2024-09-04,2.719,2.79,2.599,2.737,308124.87
archivo_combinado.csv,2024-09-05,2.738,2.764,2.65,2.691,215932.57
archivo_combinado.csv,2024-09-06,2.691,2.773,2.539,2.617,292534.27
archivo_combinado.csv,2024-09-07,2.617,2.748,2.603,2.694,142743.23
archivo_combinado.csv,2024-09-08,2.69,2.777,2.654,2.764,147516.08
archivo_combinado.csv,2024-09-09,2.768,2.918,2.747,2.892,199466.22
archivo_combinado.csv,2024-09-10,2.892,2.984,2.86,2.967,163441.73
archivo_combinado.csv,2024-09-11,2.967,2.984,2.829,2.895,189011.17
archivo_combinado.csv,2024-09-12,2.898,3.003,2.894,3.001,147089.7
archivo_combinado.csv,2024-09-13,3.001,3.086,2.95,3.047,174711.24
archivo_combinado.csv,2024-09-14,3.048,3.074,3.0,3.06,120007.31
archivo_combinado.csv,2024-09-15,3.059,3.093,2.896,2.922,184751.17
archivo_combinado.csv,2024-09-16,2.922,2.969,2.807,2.82,149672.75
archivo_combinado.csv,2024-09-17,2.82,2.923,2.79,2.903,107096.38
archivo_combinado.csv,2024-09-18,2.905,3.007,2.853,3.007,152855.21
archivo_combinado.csv,2024-09-01,0.4239,0.4263,0.3976,0.404,57255302.0
archivo_combinado.csv,2024-09-02,0.4039,0.4306,0.4005,0.4281,71113749.0
archivo_combinado.csv,2024-09-03,0.4281,0.4381,0.3885,0.3897,63965695.0
archivo_combinado.csv,2024-09-04,0.3897,0.4133,0.3673,0.3985,81240982.0
archivo_combinado.csv,2024-09-05,0.3986,0.4008,0.3774,0.3807,47758295.0
archivo_combinado.csv,2024-09-06,0.3806,0.3996,0.357,0.3697,89154875.0
archivo_combinado.csv,2024-09-07,0.3698,0.3954,0.368,0.3861,43692397.0
archivo_combinado.csv,2024-09-08,0.3861,0.42,0.3835,0.4134,82368422.0
archivo_combinado.csv,2024-09-09,0.4134,0.4889,0.4126,0.4844,106605050.8
archivo_combinado.csv,2024-09-10,0.4844,0.5155,0.4747,0.5012,102699068.0
archivo_combinado.csv,2024-09-11,0.5013,0.5023,0.4755,0.4794,84397609.0
archivo_combinado.csv,2024-09-12,0.4793,0.4981,0.4742,0.4967,69721621.0
archivo_combinado.csv,2024-09-13,0.4967,0.5076,0.4731,0.4983,62705248.0
archivo_combinado.csv,2024-09-14,0.4983,0.4991,0.4665,0.4726,52133490.0
archivo_combinado.csv,2024-09-15,0.4726,0.5265,0.4725,0.5054,104690663.0
archivo_combinado.csv,2024-09-16,0.5054,0.5343,0.4812,0.5204,106605050.8
archivo_combinado.csv,2024-09-17,0.5205,0.591,0.5116,0.5754,106605050.8
archivo_combinado.csv,2024-09-18,0.5754,0.6585,0.5555,0.6503,106605050.8
archivo_combinado.csv,2024-09-01,1.2836,1.2962,1.216,1.2217,1305691.59
archivo_combinado.csv,2024-09-02,1.2218,1.319,1.2139,1.3103,1562903.42
archivo_combinado.csv,2024-09-03,1.3111,1.37,1.27,1.3132,3671075.51
archivo_combinado.csv,2024-09-04,1.3151,1.45,1.2764,1.3505,6981003.67
archivo_combinado.csv,2024-09-05,1.3516,1.3808,1.3,1.3208,2135963.18
archivo_combinado.csv,2024-09-06,1.321,1.3294,1.2263,1.2592,2049019.93
archivo_combinado.csv,2024-09-07,1.2592,1.2813,1.2292,1.246,1052653.36
archivo_combinado.csv,2024-09-08,1.2461,1.2795,1.24,1.269,563792.48
archivo_combinado.csv,2024-09-09,1.2694,1.33,1.2557,1.3149,1187158.06
archivo_combinado.csv,2024-09-10,1.314,1.35,1.29,1.3167,1372832.97
archivo_combinado.csv,2024-09-11,1.3166,1.3172,1.2802,1.2969,947131.49
archivo_combinado.csv,2024-09-12,1.2962,1.325,1.2901,1.3116,824402.92
archivo_combinado.csv,2024-09-13,1.3116,1.37,1.29,1.3294,1418622.61
archivo_combinado.csv,2024-09-14,1.3294,1.369,1.2953,1.3133,1367997.65
archivo_combinado.csv,2024-09-15,1.3138,1.33,1.277,1.292,856013.81
archivo_combinado.csv,2024-09-16,1.2919,1.2958,1.25,1.2687,1186272.15
archivo_combinado.csv,2024-09-17,1.2687,1.3029,1.2549,1.2931,1108912.31
archivo_combinado.csv,2024-09-18,1.2924,1.3085,1.2642,1.3008,1126613.42
archivo_combinado.csv,2024-09-01,0.00314,0.003186,0.003107,0.003115,106605050.8
archivo_combinado.csv,2024-09-02,0.003117,0.003251,0.003076,0.003251,106605050.8
archivo_combinado.csv,2024-09-03,0.00325,0.003284,0.003127,0.003142,106605050.8
archivo_combinado.csv,2024-09-04,0.003143,0.003251,0.003081,0.00321,106605050.8
archivo_combinado.csv,2024-09-05,0.003213,0.003231,0.003119,0.003136,106605050.8
archivo_combinado.csv,2024-09-06,0.003131,0.003218,0.003037,0.003083,106605050.8
archivo_combinado.csv,2024-09-07,0.003086,0.003196,0.003066,0.003117,106605050.8
archivo_combinado.csv,2024-09-08,0.003112,0.00322,0.003092,0.003214,106605050.8
archivo_combinado.csv,2024-09-09,0.003211,0.00335,0.003195,0.003336,106605050.8
