Date,Open,High,Low,Close,Volume
2024-09-01,0.002491,0.002492,0.002294,0.002312,631802054.0
2024-09-02,0.002312,0.00249,0.002306,0.00246,501425134.0
2024-09-03,0.00246,0.002489,0.002292,0.002297,369979741.0
2024-09-04,0.002296,0.002414,0.002185,0.002376,483223513.0
2024-09-05,0.002377,0.002391,0.002274,0.002306,241567908.0
2024-09-06,0.002305,0.00237,0.002153,0.00225,455961062.0
2024-09-07,0.002247,0.002343,0.002227,0.002312,258593313.0
2024-09-08,0.002312,0.002409,0.00229,0.002384,299247952.0
2024-09-09,0.002386,0.002469,0.002357,0.00244,404434307.0
2024-09-10,0.00244,0.002456,0.002394,0.002426,293354652.0
2024-09-11,0.002429,0.00243,0.002306,0.002351,281840387.0
2024-09-12,0.002351,0.002416,0.002336,0.002413,233072778.0
2024-09-13,0.002413,0.002508,0.002365,0.002472,343253754.0
2024-09-14,0.002474,0.002487,0.002414,0.002428,236123453.0
2024-09-15,0.002428,0.002456,0.002321,0.002341,254156216.0
2024-09-16,0.002339,0.002363,0.002265,0.002303,321364440.0
2024-09-17,0.002303,0.002404,0.002275,0.002347,400641560.0
2024-09-18,0.002347,0.002399,0.002274,0.002398,538399182.0
