Date,Open,High,Low,Close,Volume
2024-09-01,0.04181,0.04199,0.03988,0.04055,16124958.2
2024-09-02,0.04052,0.04267,0.0402,0.04244,22426844.2
2024-09-03,0.04244,0.04282,0.04014,0.04041,22893160.5
2024-09-04,0.04041,0.04078,0.03794,0.03993,19585529.8
2024-09-05,0.03992,0.04007,0.03795,0.03834,11291065.1
2024-09-06,0.03834,0.03999,0.03702,0.03838,17429791.1
2024-09-07,0.03838,0.03898,0.03758,0.03802,12927334.1
2024-09-08,0.03799,0.03927,0.03745,0.03891,11060651.0
2024-09-09,0.03892,0.04111,0.03835,0.04098,15033654.3
2024-09-10,0.04103,0.04241,0.0408,0.04222,16682728.0
2024-09-11,0.04222,0.04243,0.04021,0.04162,9777919.5
2024-09-12,0.04158,0.04279,0.04147,0.04268,8173563.6
2024-09-13,0.04269,0.04375,0.04202,0.04343,9432067.6
2024-09-14,0.04342,0.04433,0.04315,0.04384,10519886.8
2024-09-15,0.04383,0.0439,0.0411,0.04139,8731831.3
2024-09-16,0.04134,0.04156,0.03846,0.03868,17414248.3
2024-09-17,0.03869,0.04056,0.03829,0.04004,10240343.8
2024-09-18,0.03998,0.04081,0.03786,0.04073,18471351.7
