Date,Open,High,Low,Close,Volume
2024-09-01,1.517,1.53,1.38,1.396,54686519.91
2024-09-02,1.396,1.56,1.384,1.541,70359697.91
2024-09-03,1.54,1.639,1.487,1.492,98821208.32
2024-09-04,1.492,1.648,1.419,1.641,107846928.35
2024-09-05,1.64,1.641,1.502,1.532,71296950.47
2024-09-06,1.533,1.607,1.4,1.488,111359114.21
2024-09-07,1.489,1.536,1.461,1.479,43208224.07
2024-09-08,1.48,1.593,1.47,1.571,49824653.86
2024-09-09,1.571,1.77,1.512,1.671,102883102.2
2024-09-10,1.671,1.72,1.617,1.647,49336684.3
2024-09-11,1.647,1.651,1.497,1.542,87983889.66
2024-09-12,1.541,1.599,1.515,1.56,55944224.47
2024-09-13,1.56,1.665,1.503,1.635,62990314.15
2024-09-14,1.636,1.646,1.544,1.567,34600798.07
2024-09-15,1.567,1.597,1.483,1.502,36572683.39
2024-09-16,1.502,1.521,1.451,1.51,43356418.47
2024-09-17,1.509,1.582,1.49,1.536,48597294.94
2024-09-18,1.537,1.626,1.444,1.618,71323846.25
