Date,Open,High,Low,Close,Volume
2024-09-01,1.514,1.525,1.433,1.44,1146529.3
2024-09-02,1.438,1.537,1.416,1.522,1578094.6
2024-09-03,1.521,1.564,1.438,1.44,1204481.1
2024-09-04,1.442,1.561,1.4,1.524,2416479.9
2024-09-05,1.523,1.539,1.448,1.464,1163216.7
2024-09-06,1.464,1.499,1.351,1.414,2243118.3
2024-09-07,1.412,1.463,1.41,1.436,1119890.3
2024-09-08,1.436,1.486,1.421,1.473,1208933.4
2024-09-09,1.473,1.547,1.44,1.519,1742528.5
2024-09-10,1.519,1.533,1.477,1.486,1841333.6
2024-09-11,1.486,1.492,1.413,1.455,2264316.5
2024-09-12,1.456,1.512,1.455,1.493,1570815.7
2024-09-13,1.493,1.558,1.455,1.547,1578617.3
2024-09-14,1.547,1.548,1.506,1.522,852143.5
2024-09-15,1.522,1.536,1.45,1.461,879714.0
2024-09-16,1.461,1.466,1.406,1.43,1355864.5
2024-09-17,1.429,1.506,1.414,1.463,931394.1
2024-09-18,1.462,1.495,1.405,1.495,1501939.8
2024-09-19,1.495,1.61,1.493,1.574,3268860.5
2024-09-20,1.574,1.67,1.549,1.597,3078432.8
2024-09-21,1.597,1.62,1.561,1.616,1037559.1
2024-09-22,1.618,1.621,1.482,1.518,1539740.1
2024-09-23,1.519,1.563,1.49,1.514,2648757.7
2024-09-24,1.514,1.642,1.486,1.623,3401233.2
