Date,Open,High,Low,Close,Volume
2024-09-01,0.2135,0.2399,0.2066,0.214,50607772.6
2024-09-02,0.2139,0.2258,0.2036,0.2091,19536099.5
2024-09-03,0.209,0.2213,0.1909,0.1921,16745252.7
2024-09-04,0.192,0.2027,0.1776,0.1889,15512996.9
2024-09-05,0.1889,0.2212,0.1864,0.2062,45849971.1
2024-09-06,0.2062,0.2223,0.1837,0.1908,32468490.3
2024-09-07,0.1907,0.2215,0.1894,0.2139,27058219.5
2024-09-08,0.2141,0.2163,0.1988,0.2082,14805823.2
2024-09-09,0.2084,0.22,0.2072,0.215,14714724.1
2024-09-10,0.215,0.2197,0.2054,0.2077,9431544.1
2024-09-11,0.2075,0.2387,0.1991,0.2367,35748425.1
2024-09-12,0.2367,0.2663,0.222,0.2255,45629131.1
2024-09-13,0.2255,0.231,0.2146,0.2237,19387879.4
2024-09-14,0.2236,0.2386,0.2188,0.219,16111692.9
2024-09-15,0.2189,0.2228,0.2082,0.2112,8204508.0
2024-09-16,0.2109,0.2157,0.1933,0.1972,12106475.5
2024-09-17,0.1972,0.2053,0.1924,0.2005,8701713.8
2024-09-18,0.2002,0.2053,0.184,0.1966,11449339.2
2024-09-19,0.1966,0.248,0.1944,0.2229,45564521.3
2024-09-20,0.2228,0.2393,0.207,0.2211,30037529.2
2024-09-21,0.2216,0.2276,0.2143,0.2209,9801620.0
2024-09-22,0.2212,0.229,0.2112,0.2225,13939154.5
2024-09-23,0.2225,0.2429,0.2158,0.2305,20897577.1
2024-09-24,0.2304,0.3072,0.2234,0.2652,82567081.5
