Date,Open,High,Low,Close,Volume
2024-09-01,0.03615,0.03697,0.03393,0.03411,44732314.0
2024-09-02,0.03411,0.0357,0.03325,0.03557,51678274.0
2024-09-03,0.03555,0.03583,0.03264,0.03273,49000351.0
2024-09-04,0.03272,0.03392,0.031,0.03376,61994980.0
2024-09-05,0.03373,0.0346,0.03201,0.0323,34149375.0
2024-09-06,0.0323,0.03279,0.03013,0.03065,74051326.0
2024-09-07,0.03065,0.03173,0.03024,0.03123,32222695.0
2024-09-08,0.03122,0.03411,0.03122,0.03288,156394058.0
2024-09-09,0.03283,0.03386,0.03248,0.03378,38898657.0
2024-09-10,0.03378,0.03482,0.03378,0.03449,47792757.0
2024-09-11,0.03449,0.035,0.03254,0.03365,62078713.0
2024-09-12,0.03369,0.03595,0.03369,0.03562,99529904.0
2024-09-13,0.03563,0.03847,0.03543,0.0367,264450021.0
2024-09-14,0.03666,0.03666,0.0354,0.03621,52060987.0
2024-09-15,0.03621,0.038,0.03563,0.0364,91040012.0
2024-09-16,0.0364,0.0372,0.03389,0.03459,88340289.0
2024-09-17,0.03458,0.03599,0.03356,0.03596,58073715.0
2024-09-18,0.03598,0.03742,0.03467,0.03737,66547157.0
2024-09-19,0.03739,0.03869,0.0369,0.03811,109171426.0
2024-09-20,0.03814,0.0399,0.03761,0.039,126007445.0
2024-09-21,0.039,0.039,0.0372,0.0386,36544386.0
2024-09-22,0.0386,0.04032,0.03674,0.03783,114009517.0
2024-09-23,0.03783,0.03867,0.03714,0.03846,62215488.0
2024-09-24,0.03848,0.03877,0.03739,0.0386,44071514.0
